Date,Close,Date,Close,Date,Close
11/13/2018 16:00:00,19.58,3/2/2018 16:00:00,42.2,3/9/2018 16:00:00,36.39
11/14/2018 16:00:00,19.55,3/5/2018 16:00:00,42.52,3/12/2018 16:00:00,36.79
11/15/2018 16:00:00,19.74,3/6/2018 16:00:00,42.98,3/13/2018 16:00:00,36.34
11/16/2018 16:00:00,19.41,3/7/2018 16:00:00,42.91,3/14/2018 16:00:00,36.21
11/19/2018 16:00:00,19.06,3/8/2018 16:00:00,43.1,3/15/2018 16:00:00,36.23
11/20/2018 16:00:00,18.65,3/9/2018 16:00:00,43.66,3/16/2018 16:00:00,36.08
11/21/2018 16:00:00,19.01,3/12/2018 16:00:00,43.96,3/19/2018 16:00:00,35.4
11/23/2018 13:00:00,18.8,3/13/2018 16:00:00,43.62,3/20/2018 16:00:00,35.59
11/26/2018 16:00:00,19.35,3/14/2018 16:00:00,43.71,3/21/2018 16:00:00,35.51
11/27/2018 16:00:00,19.23,3/15/2018 16:00:00,43.77,3/22/2018 16:00:00,34.45
11/28/2018 16:00:00,19.85,3/16/2018 16:00:00,43.4,3/23/2018 16:00:00,33.43
11/29/2018 16:00:00,19.75,3/19/2018 16:00:00,42.76,3/26/2018 16:00:00,34.33
11/30/2018 16:00:00,19.71,3/20/2018 16:00:00,42.72,3/27/2018 16:00:00,33.04
12/3/2018 16:00:00,20.1,3/21/2018 16:00:00,42.94,3/28/2018 16:00:00,32.19
12/4/2018 16:00:00,19.07,3/22/2018 16:00:00,41.95,3/29/2018 16:00:00,32.86
12/6/2018 16:00:00,18.68,3/23/2018 16:00:00,40.93,4/2/2018 16:00:00,31.85
12/7/2018 16:00:00,18.22,3/26/2018 16:00:00,41.92,4/3/2018 16:00:00,32.21
12/10/2018 16:00:00,18.13,3/27/2018 16:00:00,41.39,4/4/2018 16:00:00,32.7
12/11/2018 16:00:00,17.87,3/28/2018 16:00:00,41.09,4/5/2018 16:00:00,33.12
12/12/2018 16:00:00,18.21,3/29/2018 16:00:00,41.82,4/6/2018 16:00:00,32.43
12/13/2018 16:00:00,18.1,4/2/2018 16:00:00,40.99,4/9/2018 16:00:00,32.61
12/14/2018 16:00:00,17.66,4/3/2018 16:00:00,41.32,4/10/2018 16:00:00,33.33
12/17/2018 16:00:00,17.28,4/4/2018 16:00:00,41.12,4/11/2018 16:00:00,33.33
12/18/2018 16:00:00,17.4,4/5/2018 16:00:00,41.31,4/12/2018 16:00:00,33.6
12/19/2018 16:00:00,17.18,4/6/2018 16:00:00,40.46,4/13/2018 16:00:00,33.61
12/20/2018 16:00:00,16.86,4/9/2018 16:00:00,40.48,4/16/2018 16:00:00,33.69
12/21/2018 16:00:00,16.39,4/10/2018 16:00:00,41.39,4/17/2018 16:00:00,33.69
12/24/2018 13:00:00,16.06,4/11/2018 16:00:00,41.57,4/18/2018 16:00:00,34.43
12/26/2018 16:00:00,16.78,4/12/2018 16:00:00,41.79,4/19/2018 16:00:00,34.06
12/27/2018 16:00:00,16.85,4/13/2018 16:00:00,41.87,4/20/2018 16:00:00,33.76
12/28/2018 16:00:00,16.73,4/16/2018 16:00:00,42.07,4/23/2018 16:00:00,33.33
12/31/2018 16:00:00,16.74,4/17/2018 16:00:00,42.46,4/24/2018 16:00:00,32.72
1/2/2019 16:00:00,16.82,4/18/2018 16:00:00,42.85,4/25/2018 16:00:00,32.3
1/3/2019 16:00:00,16.37,4/19/2018 16:00:00,42.53,4/26/2018 16:00:00,32.6
1/4/2019 16:00:00,16.89,4/20/2018 16:00:00,42.22,4/27/2018 16:00:00,32.74
1/7/2019 16:00:00,17.17,4/23/2018 16:00:00,41.71,4/30/2018 16:00:00,32.59
1/8/2019 16:00:00,17.4,4/24/2018 16:00:00,41.21,5/1/2018 16:00:00,32.86
1/9/2019 16:00:00,17.65,4/25/2018 16:00:00,40.75,5/2/2018 16:00:00,32.56
1/10/2019 16:00:00,17.65,4/26/2018 16:00:00,40.84,5/3/2018 16:00:00,32.45
1/11/2019 16:00:00,17.48,4/27/2018 16:00:00,40.45,5/4/2018 16:00:00,33.15
1/14/2019 16:00:00,17.37,4/30/2018 16:00:00,40.26,5/7/2018 16:00:00,33.6
1/15/2019 16:00:00,17.76,5/1/2018 16:00:00,40.15,5/8/2018 16:00:00,33.87
1/16/2019 16:00:00,17.91,5/2/2018 16:00:00,39.93,5/9/2018 16:00:00,34.42
1/17/2019 16:00:00,18,5/3/2018 16:00:00,40.03,5/10/2018 16:00:00,34.79
1/18/2019 16:00:00,18.4,5/4/2018 16:00:00,40.47,5/11/2018 16:00:00,34.58
1/22/2019 16:00:00,17.79,5/7/2018 16:00:00,40.87,5/14/2018 16:00:00,34.37
1/23/2019 16:00:00,17.79,5/8/2018 16:00:00,41.2,5/15/2018 16:00:00,34.17
1/24/2019 16:00:00,18.09,5/9/2018 16:00:00,41.65,5/16/2018 16:00:00,34.46
1/25/2019 16:00:00,18.51,5/10/2018 16:00:00,41.87,5/17/2018 16:00:00,34.53
1/28/2019 16:00:00,18.19,5/11/2018 16:00:00,42.02,5/18/2018 16:00:00,34.53
1/29/2019 16:00:00,17.93,5/14/2018 16:00:00,42.02,5/21/2018 16:00:00,34.23
1/30/2019 16:00:00,18.28,5/15/2018 16:00:00,41.72,5/22/2018 16:00:00,34
1/31/2019 16:00:00,18.46,5/16/2018 16:00:00,41.87,5/23/2018 16:00:00,34.09
2/1/2019 16:00:00,18.51,5/17/2018 16:00:00,41.86,5/24/2018 16:00:00,33.94
2/4/2019 16:00:00,18.68,5/18/2018 16:00:00,41.94,5/25/2018 16:00:00,34.02
2/5/2019 16:00:00,18.88,5/21/2018 16:00:00,42.52,5/29/2018 16:00:00,33.84
2/6/2019 16:00:00,18.92,5/22/2018 16:00:00,42.4,5/30/2018 16:00:00,34.08
2/7/2019 16:00:00,18.69,5/23/2018 16:00:00,42.12,5/31/2018 16:00:00,33.99
2/8/2019 16:00:00,18.51,5/24/2018 16:00:00,41.94,6/1/2018 16:00:00,34.44
2/11/2019 16:00:00,18.58,5/25/2018 16:00:00,41.72,6/4/2018 16:00:00,34.86
2/12/2019 16:00:00,19.23,5/29/2018 16:00:00,41.24,6/5/2018 16:00:00,35.05
2/13/2019 16:00:00,19.37,5/30/2018 16:00:00,41.48,6/6/2018 16:00:00,35.77
2/14/2019 16:00:00,19.31,5/31/2018 16:00:00,41.29,6/7/2018 16:00:00,35.46
2/15/2019 16:00:00,19.63,6/1/2018 16:00:00,41.76,6/8/2018 16:00:00,35.47
2/19/2019 16:00:00,19.67,6/4/2018 16:00:00,42.06,6/11/2018 16:00:00,36.22
2/20/2019 16:00:00,19.81,6/5/2018 16:00:00,42.29,6/12/2018 16:00:00,36.38
2/21/2019 16:00:00,19.7,6/6/2018 16:00:00,42.5,6/13/2018 16:00:00,36.39
2/22/2019 16:00:00,19.93,6/7/2018 16:00:00,42.37,6/14/2018 16:00:00,36.75
2/25/2019 16:00:00,20.12,6/8/2018 16:00:00,42.41,6/15/2018 16:00:00,36.75
2/26/2019 16:00:00,20.04,6/11/2018 16:00:00,42.64,6/18/2018 16:00:00,36.95
2/27/2019 16:00:00,19.84,6/12/2018 16:00:00,42.58,6/19/2018 16:00:00,36.18
2/28/2019 16:00:00,19.52,6/13/2018 16:00:00,42.38,6/20/2018 16:00:00,36.64
3/1/2019 16:00:00,19.77,6/14/2018 16:00:00,42.21,6/21/2018 16:00:00,35.68
3/4/2019 16:00:00,19.76,6/15/2018 16:00:00,41.56,6/22/2018 16:00:00,35.25
3/5/2019 16:00:00,19.7,6/18/2018 16:00:00,41.29,6/25/2018 16:00:00,34.38
3/6/2019 16:00:00,19.52,6/19/2018 16:00:00,40.6,6/26/2018 16:00:00,34.78
3/7/2019 16:00:00,19.05,6/20/2018 16:00:00,40.85,6/27/2018 16:00:00,34.19
3/8/2019 16:00:00,19.01,6/21/2018 16:00:00,40.55,6/28/2018 16:00:00,34.57
3/11/2019 16:00:00,19.39,6/22/2018 16:00:00,40.58,6/29/2018 16:00:00,34.66
3/12/2019 16:00:00,19.58,6/25/2018 16:00:00,39.7,7/2/2018 16:00:00,34.68
3/13/2019 16:00:00,19.71,6/26/2018 16:00:00,40.07,7/3/2018 13:00:00,34.27
3/14/2019 16:00:00,19.58,6/27/2018 16:00:00,39.76,7/5/2018 16:00:00,34.57
3/15/2019 16:00:00,19.75,6/28/2018 16:00:00,39.86,7/6/2018 16:00:00,35.08
3/18/2019 16:00:00,19.91,6/29/2018 16:00:00,40,7/9/2018 16:00:00,35.66
3/19/2019 16:00:00,20,7/2/2018 16:00:00,39.9,7/10/2018 16:00:00,35.6
3/20/2019 16:00:00,19.97,7/3/2018 13:00:00,39.91,7/11/2018 16:00:00,35.22
3/21/2019 16:00:00,20.15,7/5/2018 16:00:00,39.8,7/12/2018 16:00:00,35.69
3/22/2019 16:00:00,19.77,7/6/2018 16:00:00,40.28,7/13/2018 16:00:00,35.65
3/25/2019 16:00:00,19.78,7/9/2018 16:00:00,40.63,7/16/2018 16:00:00,35.48
3/26/2019 16:00:00,20,7/10/2018 16:00:00,41.05,7/17/2018 16:00:00,35.94
3/27/2019 16:00:00,19.82,7/11/2018 16:00:00,40.18,7/18/2018 16:00:00,36.12
3/28/2019 16:00:00,19.99,7/12/2018 16:00:00,40.65,7/19/2018 16:00:00,35.95
3/29/2019 16:00:00,20.08,7/13/2018 16:00:00,40.72,7/20/2018 16:00:00,35.8
4/1/2019 16:00:00,20.48,7/16/2018 16:00:00,40.57,7/23/2018 16:00:00,35.69
4/2/2019 16:00:00,20.61,7/17/2018 16:00:00,40.49,7/24/2018 16:00:00,35.11
4/3/2019 16:00:00,20.98,7/18/2018 16:00:00,40.59,7/25/2018 16:00:00,35.86
4/4/2019 16:00:00,21.03,7/19/2018 16:00:00,40.61,7/26/2018 16:00:00,35.85
4/5/2019 16:00:00,21.22,7/20/2018 16:00:00,40.55,7/27/2018 16:00:00,35.22
4/8/2019 16:00:00,21.21,7/23/2018 16:00:00,40.4,7/30/2018 16:00:00,34.59
4/9/2019 16:00:00,21.13,7/24/2018 16:00:00,40.48,7/31/2018 16:00:00,35.01
4/10/2019 16:00:00,21.29,7/25/2018 16:00:00,41.04,8/1/2018 16:00:00,35.19
4/11/2019 16:00:00,21.22,7/26/2018 16:00:00,41.43,8/2/2018 16:00:00,36.16
4/12/2019 16:00:00,21.42,7/27/2018 16:00:00,41.27,8/3/2018 16:00:00,36.24
4/15/2019 16:00:00,21.44,7/30/2018 16:00:00,40.84,8/6/2018 16:00:00,36.26
4/16/2019 16:00:00,21.69,7/31/2018 16:00:00,40.83,8/7/2018 16:00:00,36.73
4/17/2019 16:00:00,21.75,8/1/2018 16:00:00,40.82,8/8/2018 16:00:00,36.85
4/18/2019 16:00:00,21.77,8/2/2018 16:00:00,40.78,8/9/2018 16:00:00,36.52
4/22/2019 16:00:00,21.62,8/3/2018 16:00:00,40.72,8/10/2018 16:00:00,36.35
4/23/2019 16:00:00,21.71,8/6/2018 16:00:00,40.64,8/13/2018 16:00:00,35.97
4/24/2019 16:00:00,21.36,8/7/2018 16:00:00,40.79,8/14/2018 16:00:00,36.05
4/25/2019 16:00:00,21.21,8/8/2018 16:00:00,41.13,8/15/2018 16:00:00,35.44
4/26/2019 16:00:00,21.32,8/9/2018 16:00:00,41.22,8/16/2018 16:00:00,35.56
4/29/2019 16:00:00,21.42,8/10/2018 16:00:00,40.71,8/17/2018 16:00:00,35.3
4/30/2019 16:00:00,21.51,8/13/2018 16:00:00,40.23,8/20/2018 16:00:00,35.75
5/1/2019 16:00:00,21.36,8/14/2018 16:00:00,40.56,8/21/2018 16:00:00,36.23
5/2/2019 16:00:00,21.35,8/15/2018 16:00:00,39.78,8/22/2018 16:00:00,36.2
5/3/2019 16:00:00,21.76,8/16/2018 16:00:00,40.07,8/23/2018 16:00:00,36.08
5/6/2019 16:00:00,21.41,8/17/2018 16:00:00,40.33,8/24/2018 16:00:00,36.68
5/7/2019 16:00:00,20.7,8/20/2018 16:00:00,40.61,8/27/2018 16:00:00,37.17
5/8/2019 16:00:00,20.67,8/21/2018 16:00:00,41.17,8/28/2018 16:00:00,37.2
5/9/2019 16:00:00,20.44,8/22/2018 16:00:00,41.36,8/29/2018 16:00:00,37.37
5/10/2019 16:00:00,20.6,8/23/2018 16:00:00,41.29,8/30/2018 16:00:00,37.12
5/13/2019 16:00:00,19.66,8/24/2018 16:00:00,41.47,8/31/2018 16:00:00,37.14
5/14/2019 16:00:00,20.05,8/27/2018 16:00:00,42.1,9/4/2018 16:00:00,36.6
5/15/2019 16:00:00,20.16,8/28/2018 16:00:00,42.58,9/5/2018 16:00:00,35.83
5/16/2019 16:00:00,20.26,8/29/2018 16:00:00,42.85,9/6/2018 16:00:00,35.83
5/17/2019 16:00:00,19.91,8/30/2018 16:00:00,42.66,9/7/2018 16:00:00,35.59
5/20/2019 16:00:00,19.41,8/31/2018 16:00:00,42.65,9/10/2018 16:00:00,35.86
5/21/2019 16:00:00,19.6,9/4/2018 16:00:00,42.04,9/11/2018 16:00:00,35.91
5/22/2019 16:00:00,19.46,9/5/2018 16:00:00,41.54,9/12/2018 16:00:00,36.07
5/23/2019 16:00:00,18.95,9/6/2018 16:00:00,41.36,9/13/2018 16:00:00,36.43
5/24/2019 16:00:00,19.2,9/7/2018 16:00:00,40.99,9/14/2018 16:00:00,36.6
5/28/2019 16:00:00,18.99,9/10/2018 16:00:00,41.17,9/17/2018 16:00:00,36.06
5/29/2019 16:00:00,18.94,9/11/2018 16:00:00,41.18,9/18/2018 16:00:00,36.15
5/30/2019 16:00:00,19.23,9/12/2018 16:00:00,41,9/19/2018 16:00:00,36.51
5/31/2019 16:00:00,18.8,9/13/2018 16:00:00,41.33,9/20/2018 16:00:00,36.86
6/3/2019 16:00:00,18.71,9/14/2018 16:00:00,41.91,9/21/2018 16:00:00,36.62
6/4/2019 16:00:00,19.34,9/17/2018 16:00:00,41.71,9/24/2018 16:00:00,36.45
6/5/2019 16:00:00,19.46,9/18/2018 16:00:00,42.23,9/25/2018 16:00:00,36.56
6/6/2019 16:00:00,19.35,9/19/2018 16:00:00,42.22,9/26/2018 16:00:00,36.57
6/7/2019 16:00:00,19.75,9/20/2018 16:00:00,42.52,9/27/2018 16:00:00,36.66
6/10/2019 16:00:00,19.96,9/21/2018 16:00:00,42.78,9/28/2018 16:00:00,36.02
6/11/2019 16:00:00,20.11,9/24/2018 16:00:00,42.56,10/1/2018 16:00:00,36.56
6/12/2019 16:00:00,19.8,9/25/2018 16:00:00,42.36,10/2/2018 16:00:00,35.89
6/13/2019 16:00:00,19.93,9/26/2018 16:00:00,42,10/3/2018 16:00:00,36.01
6/14/2019 16:00:00,19.51,9/27/2018 16:00:00,41.91,10/4/2018 16:00:00,35.15
6/17/2019 16:00:00,19.72,9/28/2018 16:00:00,41.85,10/5/2018 16:00:00,34.33
6/18/2019 16:00:00,20,10/1/2018 16:00:00,42.1,10/8/2018 16:00:00,33.78
6/19/2019 16:00:00,20.32,10/2/2018 16:00:00,41.83,10/9/2018 16:00:00,33.7
6/20/2019 16:00:00,20.63,10/3/2018 16:00:00,41.69,10/10/2018 16:00:00,32.22
6/21/2019 16:00:00,20.5,10/4/2018 16:00:00,40.91,10/11/2018 16:00:00,31.66
6/24/2019 16:00:00,20.47,10/5/2018 16:00:00,40,10/12/2018 16:00:00,32.6
6/25/2019 16:00:00,20.35,10/8/2018 16:00:00,39.57,10/15/2018 16:00:00,32.27
6/26/2019 16:00:00,20.4,10/9/2018 16:00:00,39.02,10/16/2018 16:00:00,33.39
6/27/2019 16:00:00,20.55,10/10/2018 16:00:00,37.27,10/17/2018 16:00:00,33.19
6/28/2019 16:00:00,20.75,10/11/2018 16:00:00,36.59,10/18/2018 16:00:00,32.32
7/1/2019 16:00:00,21.09,10/12/2018 16:00:00,37.41,10/19/2018 16:00:00,31.82
7/2/2019 16:00:00,20.99,10/15/2018 16:00:00,37.25,10/22/2018 16:00:00,32.11
7/3/2019 13:00:00,21.1,10/16/2018 16:00:00,38.52,10/23/2018 16:00:00,32.27
7/5/2019 16:00:00,20.77,10/17/2018 16:00:00,38.44,10/24/2018 16:00:00,30.96
7/8/2019 16:00:00,20.56,10/18/2018 16:00:00,37.35,10/25/2018 16:00:00,31.92
7/9/2019 16:00:00,20.18,10/19/2018 16:00:00,36.99,10/26/2018 16:00:00,31.6
7/10/2019 16:00:00,20.29,10/22/2018 16:00:00,37.13,10/29/2018 16:00:00,31.21
7/11/2019 16:00:00,20.18,10/23/2018 16:00:00,36.62,10/30/2018 16:00:00,31.79
7/12/2019 16:00:00,20.07,10/24/2018 16:00:00,35.04,10/31/2018 16:00:00,32.45
7/15/2019 16:00:00,20.02,10/25/2018 16:00:00,35.5,11/1/2018 16:00:00,34.22
7/16/2019 16:00:00,19.89,10/26/2018 16:00:00,35,11/2/2018 16:00:00,34.25
7/17/2019 16:00:00,19.98,10/29/2018 16:00:00,34.61,11/5/2018 16:00:00,33.73
7/18/2019 16:00:00,19.92,10/30/2018 16:00:00,35.72,11/6/2018 16:00:00,33.95
7/19/2019 16:00:00,20.02,10/31/2018 16:00:00,36.32,11/7/2018 16:00:00,34.71
7/22/2019 16:00:00,20.17,11/1/2018 16:00:00,37.1,11/8/2018 16:00:00,34.72
7/23/2019 16:00:00,20.42,11/2/2018 16:00:00,37.92,11/9/2018 16:00:00,33.96
7/24/2019 16:00:00,20.5,11/5/2018 16:00:00,37.57,11/12/2018 16:00:00,32.76
7/25/2019 16:00:00,20.17,11/6/2018 16:00:00,37.75,11/13/2018 16:00:00,33
7/26/2019 16:00:00,20.03,11/7/2018 16:00:00,38.38,11/14/2018 16:00:00,33.1
7/29/2019 16:00:00,19.9,11/8/2018 16:00:00,37.9,11/15/2018 16:00:00,33.6
7/30/2019 16:00:00,19.91,11/9/2018 16:00:00,37.04,11/16/2018 16:00:00,33.38
7/31/2019 16:00:00,19.62,11/12/2018 16:00:00,36.14,11/19/2018 16:00:00,32.13
8/1/2019 16:00:00,19.27,11/13/2018 16:00:00,36.25,11/20/2018 16:00:00,31.56
8/2/2019 16:00:00,18.9,11/14/2018 16:00:00,36.25,11/21/2018 16:00:00,32.03
8/5/2019 16:00:00,18.02,11/15/2018 16:00:00,36.68,11/23/2018 13:00:00,31.95
8/6/2019 16:00:00,18.51,11/16/2018 16:00:00,36.51,11/26/2018 16:00:00,32.82
8/7/2019 16:00:00,18.46,11/19/2018 16:00:00,35.79,11/27/2018 16:00:00,32.39
8/8/2019 16:00:00,18.94,11/20/2018 16:00:00,35.09,11/28/2018 16:00:00,33.31
8/9/2019 16:00:00,18.48,11/21/2018 16:00:00,35.69,11/29/2018 16:00:00,32.95
8/12/2019 16:00:00,18.28,11/23/2018 13:00:00,35.3,11/30/2018 16:00:00,33.28
8/13/2019 16:00:00,18.8,11/26/2018 16:00:00,36.03,12/3/2018 16:00:00,33.93
8/14/2019 16:00:00,18.07,11/27/2018 16:00:00,35.86,12/4/2018 16:00:00,32.65
8/15/2019 16:00:00,18.17,11/28/2018 16:00:00,37.05,12/6/2018 16:00:00,32.71
8/16/2019 16:00:00,18.49,11/29/2018 16:00:00,36.96,12/7/2018 16:00:00,31.86
8/19/2019 16:00:00,18.65,11/30/2018 16:00:00,36.97,12/10/2018 16:00:00,31.94
8/20/2019 16:00:00,18.56,12/3/2018 16:00:00,37.94,12/11/2018 16:00:00,32.06
8/21/2019 16:00:00,18.81,12/4/2018 16:00:00,36.22,12/12/2018 16:00:00,32.52
8/22/2019 16:00:00,18.71,12/6/2018 16:00:00,35.66,12/13/2018 16:00:00,32.25
8/23/2019 16:00:00,18.15,12/7/2018 16:00:00,34.68,12/14/2018 16:00:00,31.78
8/26/2019 16:00:00,18.42,12/10/2018 16:00:00,34.6,12/17/2018 16:00:00,30.73
8/27/2019 16:00:00,18.25,12/11/2018 16:00:00,34.43,12/18/2018 16:00:00,31
8/28/2019 16:00:00,18.27,12/12/2018 16:00:00,35.05,12/19/2018 16:00:00,30.56
8/29/2019 16:00:00,18.6,12/13/2018 16:00:00,34.67,12/20/2018 16:00:00,29.92
8/30/2019 16:00:00,18.8,12/14/2018 16:00:00,34,12/21/2018 16:00:00,29.33
9/3/2019 16:00:00,18.51,12/17/2018 16:00:00,33.23,12/24/2018 13:00:00,28.79
9/4/2019 16:00:00,18.83,12/18/2018 16:00:00,33.47,12/26/2018 16:00:00,30.09
9/5/2019 16:00:00,19.34,12/19/2018 16:00:00,33.01,12/27/2018 16:00:00,29.22
9/6/2019 16:00:00,19.42,12/20/2018 16:00:00,32.34,12/28/2018 16:00:00,29.5
9/9/2019 16:00:00,19.65,12/21/2018 16:00:00,31.58,12/31/2018 16:00:00,29.49
9/10/2019 16:00:00,19.85,12/24/2018 13:00:00,30.86,1/2/2019 16:00:00,29.56
9/11/2019 16:00:00,20.19,12/26/2018 16:00:00,32.08,1/3/2019 16:00:00,28.43
9/12/2019 16:00:00,20.46,12/27/2018 16:00:00,32.13,1/4/2019 16:00:00,29.73
9/13/2019 16:00:00,20.48,12/28/2018 16:00:00,32.33,1/7/2019 16:00:00,30.43
9/16/2019 16:00:00,20.33,12/31/2018 16:00:00,32.55,1/8/2019 16:00:00,30.71
9/17/2019 16:00:00,20.27,1/2/2019 16:00:00,32.64,1/9/2019 16:00:00,31.37
9/18/2019 16:00:00,20.31,1/3/2019 16:00:00,31.56,1/10/2019 16:00:00,31.36
9/19/2019 16:00:00,20.25,1/4/2019 16:00:00,32.78,1/11/2019 16:00:00,31.35
9/20/2019 16:00:00,20,1/7/2019 16:00:00,33.31,1/14/2019 16:00:00,30.9
9/23/2019 16:00:00,19.96,1/8/2019 16:00:00,33.74,1/15/2019 16:00:00,31.65
9/24/2019 16:00:00,19.84,1/9/2019 16:00:00,34.3,1/16/2019 16:00:00,31.62
9/25/2019 16:00:00,19.95,1/10/2019 16:00:00,34.45,1/17/2019 16:00:00,31.72
9/26/2019 16:00:00,19.93,1/11/2019 16:00:00,34.3,1/18/2019 16:00:00,31.89
9/27/2019 16:00:00,19.75,1/14/2019 16:00:00,34.05,1/22/2019 16:00:00,30.87
9/30/2019 16:00:00,20.02,1/15/2019 16:00:00,34.58,1/23/2019 16:00:00,30.91
10/1/2019 16:00:00,19.8,1/16/2019 16:00:00,34.77,1/24/2019 16:00:00,31.48
10/2/2019 16:00:00,19.24,1/17/2019 16:00:00,34.94,1/25/2019 16:00:00,32.18
10/3/2019 16:00:00,19.55,1/18/2019 16:00:00,35.65,1/28/2019 16:00:00,31.59
10/4/2019 16:00:00,19.75,1/22/2019 16:00:00,34.76,1/29/2019 16:00:00,31.82
10/7/2019 16:00:00,19.65,1/23/2019 16:00:00,34.78,1/30/2019 16:00:00,32.55
10/8/2019 16:00:00,19.28,1/24/2019 16:00:00,35.37,1/31/2019 16:00:00,33.26
10/9/2019 16:00:00,19.5,1/25/2019 16:00:00,36.16,2/1/2019 16:00:00,33.33
10/10/2019 16:00:00,19.34,1/28/2019 16:00:00,35.78,2/4/2019 16:00:00,33.67
10/11/2019 16:00:00,19.83,1/29/2019 16:00:00,35.55,2/5/2019 16:00:00,34.1
10/14/2019 16:00:00,19.74,1/30/2019 16:00:00,36.18,2/6/2019 16:00:00,34.21
10/15/2019 16:00:00,20.15,1/31/2019 16:00:00,36.48,2/7/2019 16:00:00,33.11
10/16/2019 16:00:00,20.17,2/1/2019 16:00:00,36.46,2/8/2019 16:00:00,33.28
10/17/2019 16:00:00,20.23,2/4/2019 16:00:00,36.73,2/11/2019 16:00:00,33.65
10/18/2019 16:00:00,20.3,2/5/2019 16:00:00,37.07,2/12/2019 16:00:00,34.38
10/21/2019 16:00:00,20.43,2/6/2019 16:00:00,37.13,2/13/2019 16:00:00,34.55
10/22/2019 16:00:00,20.28,2/7/2019 16:00:00,36.52,2/14/2019 16:00:00,34.55
10/23/2019 16:00:00,20.4,2/8/2019 16:00:00,36.33,2/15/2019 16:00:00,34.93
10/24/2019 16:00:00,20.52,2/11/2019 16:00:00,36.5,2/19/2019 16:00:00,34.98
10/25/2019 16:00:00,20.71,2/12/2019 16:00:00,37.54,2/20/2019 16:00:00,35.12
10/28/2019 16:00:00,21.03,2/13/2019 16:00:00,37.79,2/21/2019 16:00:00,34.66
10/29/2019 16:00:00,21.01,2/14/2019 16:00:00,37.77,2/22/2019 16:00:00,35.11
10/30/2019 16:00:00,20.91,2/15/2019 16:00:00,38.39,2/25/2019 16:00:00,35.38
10/31/2019 16:00:00,20.79,2/19/2019 16:00:00,38.72,2/26/2019 16:00:00,35.2
11/1/2019 16:00:00,21.31,2/20/2019 16:00:00,38.89,2/27/2019 16:00:00,35.34
11/4/2019 16:00:00,21.61,2/21/2019 16:00:00,38.63,2/28/2019 16:00:00,35.28
11/5/2019 16:00:00,21.68,2/22/2019 16:00:00,38.8,3/1/2019 16:00:00,34.87
11/6/2019 16:00:00,21.48,2/25/2019 16:00:00,39.21,3/4/2019 16:00:00,34.53
11/7/2019 16:00:00,21.74,2/26/2019 16:00:00,39.03,3/5/2019 16:00:00,34.53
11/8/2019 16:00:00,21.6,2/27/2019 16:00:00,38.86,3/6/2019 16:00:00,33.99
11/11/2019 16:00:00,21.45,2/28/2019 16:00:00,38.58,3/7/2019 16:00:00,32.92
11/12/2019 16:00:00,21.56,3/1/2019 16:00:00,38.86,3/8/2019 16:00:00,32.99
11/13/2019 16:00:00,21.37,3/4/2019 16:00:00,38.96,3/11/2019 16:00:00,33.82
11/14/2019 16:00:00,21.38,3/5/2019 16:00:00,38.87,3/12/2019 16:00:00,33.84
11/15/2019 16:00:00,21.47,3/6/2019 16:00:00,38.53,3/13/2019 16:00:00,34.07
11/18/2019 16:00:00,21.44,3/7/2019 16:00:00,37.57,3/14/2019 16:00:00,34
11/19/2019 16:00:00,21.24,3/8/2019 16:00:00,37.39,3/15/2019 16:00:00,33.9
11/20/2019 16:00:00,21.15,3/11/2019 16:00:00,38.04,3/18/2019 16:00:00,33.97
11/21/2019 16:00:00,21.07,3/12/2019 16:00:00,38.2,3/19/2019 16:00:00,34.26
11/22/2019 16:00:00,21.18,3/13/2019 16:00:00,38.35,3/20/2019 16:00:00,34.25
11/25/2019 16:00:00,21.59,3/14/2019 16:00:00,38.16,3/21/2019 16:00:00,34.83
11/26/2019 16:00:00,21.59,3/15/2019 16:00:00,38.55,3/22/2019 16:00:00,33.63
11/27/2019 16:00:00,21.69,3/18/2019 16:00:00,38.77,3/25/2019 16:00:00,33.47
11/29/2019 13:00:00,21.45,3/19/2019 16:00:00,38.95,3/26/2019 16:00:00,33.81
12/2/2019 16:00:00,21.18,3/20/2019 16:00:00,38.8,3/27/2019 16:00:00,33.47
12/3/2019 16:00:00,21.27,3/21/2019 16:00:00,39.22,3/28/2019 16:00:00,33.73
12/4/2019 16:00:00,21.48,3/22/2019 16:00:00,38.19,3/29/2019 16:00:00,34.04
12/5/2019 16:00:00,21.47,3/25/2019 16:00:00,38.08,4/1/2019 16:00:00,34.83
12/6/2019 16:00:00,21.8,3/26/2019 16:00:00,38.57,4/2/2019 16:00:00,34.99
12/9/2019 16:00:00,21.65,3/27/2019 16:00:00,38.19,4/3/2019 16:00:00,35.58
12/10/2019 16:00:00,21.66,3/28/2019 16:00:00,38.45,4/4/2019 16:00:00,35.19
12/11/2019 16:00:00,21.76,3/29/2019 16:00:00,38.73,4/5/2019 16:00:00,35.69
12/12/2019 16:00:00,22.09,4/1/2019 16:00:00,39.58,4/8/2019 16:00:00,35.64
12/13/2019 16:00:00,22.28,4/2/2019 16:00:00,39.78,4/9/2019 16:00:00,35.21
12/16/2019 16:00:00,22.33,4/3/2019 16:00:00,40.36,4/10/2019 16:00:00,35.55
